Company name,Director name,Tied-to company name,Exec of tied-to company?,SIC,Fortune #,HQ city,HQ state,Tied-to SIC,Tied-to Fortune #,Tied-to HQ city,Tied-to HQ state,Exec of focal co?
PIONEER HI BRED INTERNATIONAL,"HOLLIDAY, CHARLES O., JR.",E I DU PONT DE NEMOURS & CO,1,181,713,DES MOINES,IA,2911,16,WILMINGTON,DE,0
PIONEER HI BRED INTERNATIONAL,"MCFARLAN, F. WARREN",PROVIDIAN FINANCIAL CORP,0,181,713,DES MOINES,IA,6159,632,SAN FRANCISCO,CA,0
PIONEER HI BRED INTERNATIONAL,"URBAN, THOMAS N.",SIGMA ALDRICH CORP,0,181,713,DES MOINES,IA,2835,971,ST LOUIS,MO,0
PIONEER STANDARD ELECTRONICS I,"SULLIVAN, THOMAS C.",RPM INC,1,5065,763,CLEVELAND,OH,2851,792,MEDINA,OH,0
PITNEY BOWES INC,"BUTLER, WILLIAM E.",APPLIED INDUSTRIAL TECHNOLOGIE,0,3579,359,STAMFORD,CT,5085,838,CLEVELAND,OH,0
PITNEY BOWES INC,"BUTLER, WILLIAM E.",BORG WARNER AUTOMOTIVE INC,0,3579,359,STAMFORD,CT,3714,710,CHICAGO,IL,0
PITNEY BOWES INC,"BRESLAWSKY, MARC C.",C R BARD INC,0,3579,359,STAMFORD,CT,3841,994,MURRAY HILL,NJ,1
PITNEY BOWES INC,"ALVARADO, LINDA G.",CYPRUS AMAX MINERALS CO,0,3579,359,STAMFORD,CT,1021,547,ENGLEWOOD,CO,0
PITNEY BOWES INC,"GREEN, ERNEST",DPL INC,0,3579,359,STAMFORD,CT,4931,886,DAYTON,OH,0
PITNEY BOWES INC,"CRITELLI, MICHAEL J.",EATON CORP,0,3579,359,STAMFORD,CT,3625,250,CLEVELAND,OH,1
PITNEY BOWES INC,"GREEN, ERNEST",EATON CORP,0,3579,359,STAMFORD,CT,3625,250,CLEVELAND,OH,0
PITNEY BOWES INC,"ALVARADO, LINDA G.",ENGELHARD CORP,0,3579,359,STAMFORD,CT,3399,370,ISELIN,NJ,0
PITNEY BOWES INC,"BUTLER, WILLIAM E.",FERRO CORP,0,3579,359,STAMFORD,CT,2899,893,CLEVELAND,OH,0
PITNEY BOWES INC,"BUTLER, WILLIAM E.",GOODYEAR TIRE & RUBBER CO,0,3579,359,STAMFORD,CT,3011,130,AKRON,OH,0
PITNEY BOWES INC,"HENKEL, HERBERT L.",INGERSOLL RAND CO,1,3579,359,STAMFORD,CT,3562,199,WOODCLIFF LAKE,NJ,0
PITNEY BOWES INC,"KEYES, JAMES H.",JOHNSON CONTROLS INC,1,3579,359,STAMFORD,CT,3822,131,MILWAUKEE,WI,0
PITNEY BOWES INC,"KEYES, JAMES H.",LSI LOGIC CORP,0,3579,359,STAMFORD,CT,3674,839,MILPITAS,CA,0
PITNEY BOWES INC,"ROTH, MICHAEL I.",MONY GROUP INC,1,3579,359,STAMFORD,CT,6311,699,NEW YORK,NY,0
PITNEY BOWES INC,"BRESLAWSKY, MARC C.",PITTSTON CO,0,3579,359,STAMFORD,CT,4731,403,GLEN ALLEN,VA,1
PITNEY BOWES INC,"SEWELL, PHYLLIS SHAPIRO",SYSCO CORP,0,3579,359,STAMFORD,CT,5142,97,HOUSTON,TX,0
PITNEY BOWES INC,"CAMPBELL, COLIN G.",SYSCO CORP,0,3579,359,STAMFORD,CT,5142,97,HOUSTON,TX,0
PITNEY BOWES INC,"BUTLER, WILLIAM E.",U S INDUSTRIES INC NEW,0,3579,359,STAMFORD,CT,3432,438,ISELIN,NJ,0
PITNEY BOWES INC,"ALVARADO, LINDA G.",U S WEST INC NEW,0,3579,359,STAMFORD,CT,4813,135,DENVER,CO,0
PITTSTON CO,"GRINSTEIN, GERALD",BROWNING FERRIS INDUSTRIES INC,0,4731,403,GLEN ALLEN,VA,4953,332,HOUSTON,TX,0
PITTSTON CO,"BRESLAWSKY, MARC C.",C R BARD INC,0,4731,403,GLEN ALLEN,VA,3841,994,MURRAY HILL,NJ,0
PITTSTON CO,"GROSS, RONALD M.",CORN PRODUCTS INTERNATIONAL IN,0,4731,403,GLEN ALLEN,VA,2099,858,BEDFORD,IL,0
PITTSTON CO,"ACKERMAN, ROGER G.",CORNING INC,1,4731,403,GLEN ALLEN,VA,3827,411,CORNING,NY,0
PITTSTON CO,"BROADHEAD, JAMES L.",DELTA AIR LINES INC,0,4731,403,GLEN ALLEN,VA,4512,111,ATLANTA,GA,0
PITTSTON CO,"GRINSTEIN, GERALD",DELTA AIR LINES INC,0,4731,403,GLEN ALLEN,VA,4512,111,ATLANTA,GA,0
PITTSTON CO,"SPILMAN, ROBERT HENKEL",DOMINION RESOURCES INC VA,0,4731,403,GLEN ALLEN,VA,4911,271,RICHMOND,VA,0
PITTSTON CO,"BROADHEAD, JAMES L.",FPL GROUP INC,1,4731,403,GLEN ALLEN,VA,4911,248,JUNO BEACH,FL,0
PITTSTON CO,"BARKER, JAMES R.",GTE CORP,0,4731,403,GLEN ALLEN,VA,4813,45,IRVING,TX,0
PITTSTON CO,"GRINSTEIN, GERALD",IMPERIAL SUGAR CO TX,0,4731,403,GLEN ALLEN,VA,2062,727,SUGAR LAND,TX,0
PITTSTON CO,"GRINSTEIN, GERALD",PACCAR INC,0,4731,403,GLEN ALLEN,VA,3713,210,BELLEVUE,WA,0
PITTSTON CO,"BRESLAWSKY, MARC C.",PITNEY BOWES INC,1,4731,403,GLEN ALLEN,VA,3579,359,STAMFORD,CT,0
PITTWAY CORP,"MCCARTER, JOHN W., JR.",W W GRAINGER INC,0,3669,908,CHICAGO,IL,5075,357,LINCOLNSHIRE,IL,0
PNC BANK CORP,"SIMMONS, RICHARD P.",ALLEGHENY TELEDYNE INC,1,6712,209,PITTSBURGH,PA,3312,391,PITTSBURGH,PA,0
PNC BANK CORP,"MCCLELLAND, W. CRAIG",ALLEGHENY TELEDYNE INC,0,6712,209,PITTSBURGH,PA,3312,391,PITTSBURGH,PA,0
PNC BANK CORP,"ROHR, JAMES E.",ALLEGHENY TELEDYNE INC,0,6712,209,PITTSBURGH,PA,3312,391,PITTSBURGH,PA,1
PNC BANK CORP,"JOHNSON, WILLIAM R.",AMERADA HESS CORP,0,6712,209,PITTSBURGH,PA,2911,251,NEW YORK,NY,0
PNC BANK CORP,"JOHNSON, WILLIAM R.",AMERICAN MEDICAL SECURITY GROU,0,6712,209,PITTSBURGH,PA,6324,857,GREEN BAY,WI,0
PNC BANK CORP,"CHELLGREN, PAUL W.",ASHLAND INC,1,6712,209,PITTSBURGH,PA,2911,242,RUSSELL,KY,0
PNC BANK CORP,"DAVIDSON, GEORGE A., JR.",B F GOODRICH CO,0,6712,209,PITTSBURGH,PA,2821,388,RICHFIELD,OH,0
PNC BANK CORP,"O'BRIEN, THOMAS H.",BELL ATLANTIC CORP,0,6712,209,PITTSBURGH,PA,4813,25,NEW YORK,NY,1
PNC BANK CORP,"RANDOLPH, JACKSON H.",CINCINNATI FINANCIAL CORP,0,6712,209,PITTSBURGH,PA,6331,640,FAIRFIELD,OH,0
PNC BANK CORP,"JOHNSON, WILLIAM R.",CINCINNATI FINANCIAL CORP,0,6712,209,PITTSBURGH,PA,6331,640,FAIRFIELD,OH,0
PNC BANK CORP,"RANDOLPH, JACKSON H.",CINERGY CORP,1,6712,209,PITTSBURGH,PA,4931,279,CINCINNATI,OH,0
PNC BANK CORP,"SIMMONS, RICHARD P.",CONSOLIDATED NATURAL GAS CO,0,6712,209,PITTSBURGH,PA,1311,420,PITTSBURGH,PA,0
PNC BANK CORP,"DAVIDSON, GEORGE A., JR.",CONSOLIDATED NATURAL GAS CO,1,6712,209,PITTSBURGH,PA,1311,420,PITTSBURGH,PA,0
PNC BANK CORP,"ROHR, JAMES E.",EQUITABLE RESOURCES INC,0,6712,209,PITTSBURGH,PA,4923,572,PITTSBURGH,PA,1
PNC BANK CORP,"JOHNSON, WILLIAM R.",H J HEINZ CO,1,6712,209,PITTSBURGH,PA,2033,170,PITTSBURGH,PA,0
PNC BANK CORP,"MCCLELLAND, W. CRAIG",INTERNATIONAL PAPER CO,0,6712,209,PITTSBURGH,PA,2621,70,PURCHASE,NY,0
PNC BANK CORP,"CHELLGREN, PAUL W.",MEDTRONIC INC,0,6712,209,PITTSBURGH,PA,3845,533,MINNEAPOLIS,MN,0
PNC BANK CORP,"USHER, THOMAS J.",PPG INDUSTRIES INC,0,6712,209,PITTSBURGH,PA,2851,221,PITTSBURGH,PA,0
PNC BANK CORP,"O'BRIEN, THOMAS H.",US AIRWAYS GROUP INC,0,6712,209,PITTSBURGH,PA,4512,186,ARLINGTON,VA,1
PNC BANK CORP,"USHER, THOMAS J.",USX CORP,1,6712,209,PITTSBURGH,PA,2911,47,PITTSBURGH,PA,0
POLARIS INDUSTRIES INC,"DOLAN, BEVERLY F.",FIRST UNION CORP,0,3799,989,MINNEAPOLIS,MN,6712,56,CHARLOTTE,NC,0
POLARIS INDUSTRIES INC,"DOLAN, BEVERLY F.",FPL GROUP INC,0,3799,989,MINNEAPOLIS,MN,4911,248,JUNO BEACH,FL,0
POLAROID CORP,"KAUFMAN, STEPHEN P.",ARROW ELECTRONICS INC,1,3861,705,CAMBRIDGE,MA,5045,197,MELVILLE,NY,0
POLAROID CORP,"GOMORY, RALPH E.",ASHLAND INC,0,3861,705,CAMBRIDGE,MA,2911,242,RUSSELL,KY,0
POLAROID CORP,"ZEIEN, ALFRED M.",BANKBOSTON CORP,0,3861,705,CAMBRIDGE,MA,6712,218,BOSTON,MA,0
POLAROID CORP,"LOOSE, JOHN W.",CORNING INC,1,3861,705,CAMBRIDGE,MA,3827,411,CORNING,NY,0
POLAROID CORP,"ZEIEN, ALFRED M.",GILLETTE CO,0,3861,705,CAMBRIDGE,MA,3421,159,BOSTON,MA,0
POLAROID CORP,"GOMORY, RALPH E.",LEXMARK INTERNATIONAL GROUP IN,0,3861,705,CAMBRIDGE,MA,3577,486,LEXINGTON,KY,0
POLAROID CORP,"ZEIEN, ALFRED M.",RAYTHEON CO NEW,0,3861,705,CAMBRIDGE,MA,3663,69,LEXINGTON,MA,0
POLAROID CORP,"ST. MARK, CAROLE F.",SUPERVALU INC,0,3861,705,CAMBRIDGE,MA,5141,86,EDEN PRAIRIE,MN,0
POLAROID CORP,"GOMORY, RALPH E.",WASHINGTON POST CO,0,3861,705,CAMBRIDGE,MA,2711,630,WASHINGTON,DC,0
POLAROID CORP,"DICAMILLO, GARY T.",WHIRLPOOL CORP,0,3861,705,CAMBRIDGE,MA,3634,155,BENTON HARBOR,MI,1
POLAROID CORP,"SORENSON, RALPH Z.",WHOLE FOODS MARKET INC,0,3861,705,CAMBRIDGE,MA,5411,882,AUSTIN,TX,0
POLO RALPH LAUREN CORP,"BENNACK, FRANK A., JR.",AMERICAN HOME PRODUCTS CORP,0,2311,848,NEW YORK,NY,2834,117,MADISON,NJ,0
POLO RALPH LAUREN CORP,"BENNACK, FRANK A., JR.",CHASE MANHATTAN CORP NEW,0,2311,848,NEW YORK,NY,6712,23,NEW YORK,NY,0
POLO RALPH LAUREN CORP,"QUESTROM, ALLEN I.",INTERPUBLIC GROUP OF COS INC,0,2311,848,NEW YORK,NY,7311,387,NEW YORK,NY,0
POLO RALPH LAUREN CORP,"SEMEL, TERRY S.",REVLON INC,0,2311,848,NEW YORK,NY,2844,598,NEW YORK,NY,0
POPULAR INC,"CARRION, RICHARD LOUIS",BELL ATLANTIC CORP,0,6712,672,HATO REY,PR,4813,25,NEW YORK,NY,1
POTLATCH CORP,"DERR, KENNETH T.",AT&T CORP,0,2435,809,SPOKANE,WA,4813,10,NEW YORK,NY,0
POTLATCH CORP,"DERR, KENNETH T.",CHEVRON CORP,1,2435,809,SPOKANE,WA,1311,38,SAN FRANCISCO,CA,0
POTLATCH CORP,"DERR, KENNETH T.",CITIGROUP INC,0,2435,809,SPOKANE,WA,6211,7,NEW YORK,NY,0
POTLATCH CORP,"MADDEN, RICHARD B.",CNF TRANSPORTATION INC,0,2435,809,SPOKANE,WA,4213,321,PALO ALTO,CA,0
POTLATCH CORP,"CLARKE, RICHARD A.",CNF TRANSPORTATION INC,0,2435,809,SPOKANE,WA,4213,321,PALO ALTO,CA,0
POTLATCH CORP,"SCHWARTZ, ROBERT G.",CONSOLIDATED EDISON INC,0,2435,809,SPOKANE,WA,4931,239,NEW YORK,NY,0
POTLATCH CORP,"RICHARDS, REUBEN F.",ECOLAB INC,0,2435,809,SPOKANE,WA,7342,689,ST PAUL,MN,0
POTLATCH CORP,"RICHARDS, REUBEN F.",ENGELHARD CORP,0,2435,809,SPOKANE,WA,3399,370,ISELIN,NJ,0
POTLATCH CORP,"SCHWARTZ, ROBERT G.",LOWE S COS INC,0,2435,809,SPOKANE,WA,5211,137,NORTH WILKESBORO,NC,0
POTLATCH CORP,"MADDEN, RICHARD B.",PG&E CORP,0,2435,809,SPOKANE,WA,4931,65,SAN FRANCISCO,CA,0
POTLATCH CORP,"CLARKE, RICHARD A.",PG&E CORP,0,2435,809,SPOKANE,WA,4931,65,SAN FRANCISCO,CA,0
POTLATCH CORP,"RUNSTAD, JUDITH M.",SAFECO CORP,0,2435,809,SPOKANE,WA,6331,260,SEATTLE,WA,0
POTLATCH CORP,"RUNSTAD, JUDITH M.",WELLS FARGO & CO NEW,0,2435,809,SPOKANE,WA,6712,62,SAN FRANCISCO,CA,0
POTOMAC ELECTRIC POWER CO,"YOUNG, A. THOMAS",B F GOODRICH CO,0,4911,638,WASHINGTON,DC,2821,388,RICHFIELD,OH,0
POTOMAC ELECTRIC POWER CO,"MCKENZIE, FLORETTA DUKES",MARRIOTT INTERNATIONAL INC NEW,0,4911,638,WASHINGTON,DC,7011,206,BETHESDA,MD,0
POTOMAC ELECTRIC POWER CO,"SIMPSON, LOUIS A.",MEDIAONE GROUP INC,0,4911,638,WASHINGTON,DC,4813,503,ENGLEWOOD,CO,0
PP&L RESOURCES INC,"LEWIS, MARILYN WARE",CIGNA CORP,0,4911,401,ALLENTOWN,PA,6324,57,PHILADELPHIA,PA,0
PPG INDUSTRIES INC,"MEHRABIAN, ROBERT",ALLEGHENY TELEDYNE INC,1,2851,221,PITTSBURGH,PA,3312,391,PITTSBURGH,PA,0
PPG INDUSTRIES INC,"MASON, STEVEN C.",CONVERGYS CORP,0,2851,221,PITTSBURGH,PA,7389,860,CINCINNATI,OH,0
PPG INDUSTRIES INC,"HOOPER, MICHELE J.",DAYTON HUDSON CORP,0,2851,221,PITTSBURGH,PA,5331,30,MINNEAPOLIS,MN,0
PPG INDUSTRIES INC,"LAUTENBACH, NED C.",EATON CORP,0,2851,221,PITTSBURGH,PA,3625,250,CLEVELAND,OH,0
PPG INDUSTRIES INC,"MEHRABIAN, ROBERT",MELLON BANK CORP,0,2851,221,PITTSBURGH,PA,6712,283,PITTSBURGH,PA,0
PPG INDUSTRIES INC,"KROWE, ALLEN J.",NAVISTAR INTERNATIONAL CORP,0,2851,221,PITTSBURGH,PA,3713,211,CHICAGO,IL,0
PPG INDUSTRIES INC,"USHER, THOMAS J.",PNC BANK CORP,0,2851,221,PITTSBURGH,PA,6712,209,PITTSBURGH,PA,0
PPG INDUSTRIES INC,"LEBOEUF, RAYMOND W.",PRAXAIR INC,0,2851,221,PITTSBURGH,PA,2813,326,DANBURY,CT,1
PPG INDUSTRIES INC,"USHER, THOMAS J.",USX CORP,1,2851,221,PITTSBURGH,PA,2911,47,PITTSBURGH,PA,0
PPG INDUSTRIES INC,"WHITWAM, DAVID R.",WHIRLPOOL CORP,1,2851,221,PITTSBURGH,PA,3634,155,BENTON HARBOR,MI,0
PRAXAIR INC,"FETTEROLF, C. FREDERICK",ALLEGHENY TELEDYNE INC,0,2813,326,DANBURY,CT,3312,391,PITTSBURGH,PA,0
PRAXAIR INC,"KUEHN, RONALD L., JR.",AMSOUTH BANCORPORATION,0,2813,326,DANBURY,CT,6712,721,BIRMINGHAM,AL,0
PRAXAIR INC,"PAYTON, BENJAMIN F.",AMSOUTH BANCORPORATION,0,2813,326,DANBURY,CT,6712,721,BIRMINGHAM,AL,0
PRAXAIR INC,"GARGALLI, CLAIRE W.",BAKER HUGHES INC,0,2813,326,DANBURY,CT,3533,265,HOUSTON,TX,0
PRAXAIR INC,"KUEHN, RONALD L., JR.",DUN & BRADSTREET CORP NEW,0,2813,326,DANBURY,CT,7323,643,MURRAY HILL,NJ,0
PRAXAIR INC,"LICHTENBERGER, H. WILLIAM",INGERSOLL RAND CO,0,2813,326,DANBURY,CT,3562,199,WOODCLIFF LAKE,NJ,1
PRAXAIR INC,"FETTEROLF, C. FREDERICK",MELLON BANK CORP,0,2813,326,DANBURY,CT,6712,283,PITTSBURGH,PA,0
PRAXAIR INC,"LEBOEUF, RAYMOND W.",PPG INDUSTRIES INC,1,2813,326,DANBURY,CT,2851,221,PITTSBURGH,PA,0
PRAXAIR INC,"KUEHN, RONALD L., JR.",PROTECTIVE LIFE CORP,0,2813,326,DANBURY,CT,6311,892,BIRMINGHAM,AL,0
PRAXAIR INC,"FREY, DALE F.",ROADWAY EXPRESS INC,0,2813,326,DANBURY,CT,4213,524,AKRON,OH,0
PRAXAIR INC,"PAYTON, BENJAMIN F.",SONAT INC,0,2813,326,DANBURY,CT,4923,409,BIRMINGHAM,AL,0
PRAXAIR INC,"KUEHN, RONALD L., JR.",SONAT INC,1,2813,326,DANBURY,CT,4923,409,BIRMINGHAM,AL,0
PRAXAIR INC,"RATCLIFFE, GEORGE J.",SUNOCO INC,0,2813,326,DANBURY,CT,2911,240,PHILADELPHIA,PA,0
PRAXAIR INC,"FETTEROLF, C. FREDERICK",UNION CARBIDE CORP NEW,0,2813,326,DANBURY,CT,2821,288,DANBURY,CT,0
PRAXAIR INC,"KUEHN, RONALD L., JR.",UNION CARBIDE CORP NEW,0,2813,326,DANBURY,CT,2821,288,DANBURY,CT,0
PRAXAIR INC,"GARGALLI, CLAIRE W.",UNOVA INC,0,2813,326,DANBURY,CT,3541,771,BEVERLY HILLS,CA,0
PRECISION CASTPARTS CORP,"ROTHMEIER, STEVEN GEORGE",WASTE MANAGEMENT INC NEW,0,3369,910,PORTLAND,OR,4953,129,HOUSTON,TX,0
PREMARK INTERNATIONAL INC,"FARRELL, W. JAMES",ALLSTATE CORP,0,3556,516,DEERFIELD,IL,6331,42,NORTHBROOK,IL,0
PREMARK INTERNATIONAL INC,"DAVIS, RUTH MARGARET",CERIDIAN CORP,0,3556,516,DEERFIELD,IL,8721,997,MINNEAPOLIS,MN,0
PREMARK INTERNATIONAL INC,"DAVIS, RUTH MARGARET",CONSOLIDATED EDISON INC,0,3556,516,DEERFIELD,IL,4931,239,NEW YORK,NY,0
PREMARK INTERNATIONAL INC,"COUGHLAN, GARY P.",FORT JAMES CORP,0,3556,516,DEERFIELD,IL,2676,229,DEERFIELD,IL,0
PREMARK INTERNATIONAL INC,"FARRELL, W. JAMES",ILLINOIS TOOL WORKS INC,1,3556,516,DEERFIELD,IL,3565,290,GLENVIEW,IL,0
PREMARK INTERNATIONAL INC,"ELAM, LLOYD C.",MERCK & CO INC,0,3556,516,DEERFIELD,IL,2834,37,WHITEHOUSE STATION,NJ,0
PREMARK INTERNATIONAL INC,"FARRELL, W. JAMES",MORTON INTERNATIONAL INC NEW,0,3556,516,DEERFIELD,IL,2891,544,CHICAGO,IL,0
PREMARK INTERNATIONAL INC,"FARRELL, W. JAMES",QUAKER OATS CO,0,3556,516,DEERFIELD,IL,2043,325,CHICAGO,IL,0
PREMARK INTERNATIONAL INC,"RINGLER, JAMES M.",REYNOLDS METALS CO,0,3556,516,DEERFIELD,IL,3334,281,RICHMOND,VA,1
PREMARK INTERNATIONAL INC,"RINGLER, JAMES M.",UNION CARBIDE CORP NEW,0,3556,516,DEERFIELD,IL,2821,288,DANBURY,CT,1
PREMARK INTERNATIONAL INC,"DAVIS, RUTH MARGARET",VARIAN MEDICAL SYSTEMS INC,0,3556,516,DEERFIELD,IL,3671,869,PALO ALTO,CA,0
PREMARK INTERNATIONAL INC,"STONEY, JANICE D.",WHIRLPOOL CORP,0,3556,516,DEERFIELD,IL,3634,155,BENTON HARBOR,MI,0
PRIMEDIA INC,"FELDBERG, MEYER",FEDERATED DEPARTMENT STORES IN,0,2721,803,NEW YORK,NY,5311,95,NEW YORK,NY,0
PRIMEDIA INC,"REILLY, WILLIAM F.",FMC CORP,0,2721,803,NEW YORK,NY,3533,355,CHICAGO,IL,1
PRIMEDIA INC,"KRAVIS, HENRY R.",GILLETTE CO,0,2721,803,NEW YORK,NY,3421,159,BOSTON,MA,0
PRIMEDIA INC,"ROBERTS, GEORGE R.",OWENS ILLINOIS INC,0,2721,803,NEW YORK,NY,3221,302,TOLEDO,OH,0
PRIMEDIA INC,"KRAVIS, HENRY R.",OWENS ILLINOIS INC,0,2721,803,NEW YORK,NY,3221,302,TOLEDO,OH,0
PRIMEDIA INC,"FELDBERG, MEYER",REVLON INC,0,2721,803,NEW YORK,NY,2844,598,NEW YORK,NY,0
PRIMEDIA INC,"KRAVIS, HENRY R.",SAFEWAY INC,0,2721,803,NEW YORK,NY,5411,48,PLEASANTON,CA,0
PRIMEDIA INC,"ROBERTS, GEORGE R.",SAFEWAY INC,0,2721,803,NEW YORK,NY,5411,48,PLEASANTON,CA,0
PRIMEDIA INC,"GREENIAUS, H. JOHN",TRUE NORTH COMMUNICATIONS INC,0,2721,803,NEW YORK,NY,7311,945,CHICAGO,IL,0
PRIMEDIA INC,"TOKARZ, MICHAEL T.",WALTER INDUSTRIES INC,0,2721,803,NEW YORK,NY,3321,709,TAMPA,FL,0
PRIMEDIA INC,"GOLKIN, PERRY",WALTER INDUSTRIES INC,0,2721,803,NEW YORK,NY,3321,709,TAMPA,FL,0
PROCTER & GAMBLE CO,"GORMAN, JOSEPH T.",ALCOA INC,0,2841,17,CINCINNATI,OH,3334,96,PITTSBURGH,PA,0
PROCTER & GAMBLE CO,"WHITMAN, MARINA V. N.",ALCOA INC,0,2841,17,CINCINNATI,OH,3334,96,PITTSBURGH,PA,0
PROCTER & GAMBLE CO,"ARTZT, EDWIN L.",AMERICAN EXPRESS CO,0,2841,17,CINCINNATI,OH,6141,72,NEW YORK,NY,0
PROCTER & GAMBLE CO,"MARTIN, LYNN MORLEY",AMERITECH CORP,0,2841,17,CINCINNATI,OH,4813,87,CHICAGO,IL,0
PROCTER & GAMBLE CO,"AUGUSTINE, NORMAN R.",BLACK & DECKER CORP,0,2841,17,CINCINNATI,OH,3546,342,TOWSON,MD,0
PROCTER & GAMBLE CO,"WHITMAN, MARINA V. N.",BROWNING FERRIS INDUSTRIES INC,0,2841,17,CINCINNATI,OH,4953,332,HOUSTON,TX,0
PROCTER & GAMBLE CO,"WHITMAN, MARINA V. N.",CHASE MANHATTAN CORP NEW,0,2841,17,CINCINNATI,OH,6712,23,NEW YORK,NY,0
PROCTER & GAMBLE CO,"ARTZT, EDWIN L.",DELTA AIR LINES INC,0,2841,17,CINCINNATI,OH,4512,111,ATLANTA,GA,0
PROCTER & GAMBLE CO,"JAGER, DURK I.",EASTMAN KODAK CO,0,2841,17,CINCINNATI,OH,3861,121,ROCHESTER,NY,1
PROCTER & GAMBLE CO,"SMITH, JOHN F., JR.",GENERAL MOTORS CORP,1,2841,17,CINCINNATI,OH,3711,1,DETROIT,MI,0
PROCTER & GAMBLE CO,"STOREY, ROBERT D.",GTE CORP,0,2841,17,CINCINNATI,OH,4813,45,IRVING,TX,0
PROCTER & GAMBLE CO,"ARTZT, EDWIN L.",GTE CORP,0,2841,17,CINCINNATI,OH,4813,45,IRVING,TX,0
PROCTER & GAMBLE CO,"LEE, CHARLES R.",GTE CORP,1,2841,17,CINCINNATI,OH,4813,45,IRVING,TX,0
PROCTER & GAMBLE CO,"MARTIN, LYNN MORLEY",HARCOURT GENERAL INC,0,2841,17,CINCINNATI,OH,5311,365,CHESTNUT HILL,MA,0
PROCTER & GAMBLE CO,"AUGUSTINE, NORMAN R.",LOCKHEED MARTIN CORP,0,2841,17,CINCINNATI,OH,3761,41,BETHESDA,MD,0
PROCTER & GAMBLE CO,"STOREY, ROBERT D.",MAY DEPARTMENT STORES CO,0,2841,17,CINCINNATI,OH,5311,120,ST LOUIS,MO,0
PROCTER & GAMBLE CO,"BEALL, DONALD R.",MERITOR AUTOMOTIVE INC,0,2841,17,CINCINNATI,OH,5013,397,TROY,MI,0
PROCTER & GAMBLE CO,"PEPPER, JOHN E.",MOTOROLA INC,0,2841,17,CINCINNATI,OH,3674,34,SCHAUMBURG,IL,1
PROCTER & GAMBLE CO,"SAWHILL, JOHN C.",NACCO INDUSTRIES INC,0,2841,17,CINCINNATI,OH,3537,553,MAYFIELD HEIGHTS,OH,0
PROCTER & GAMBLE CO,"SAWHILL, JOHN C.",PG&E CORP,0,2841,17,CINCINNATI,OH,4931,65,SAN FRANCISCO,CA,0
PROCTER & GAMBLE CO,"AUGUSTINE, NORMAN R.",PHILLIPS PETROLEUM CO,0,2841,17,CINCINNATI,OH,2911,143,BARTLESVILLE,OK,0
PROCTER & GAMBLE CO,"BEALL, DONALD R.",ROCKWELL INTERNATIONAL CORP NE,0,2841,17,CINCINNATI,OH,3674,202,COSTA MESA,CA,0
PROCTER & GAMBLE CO,"MARTIN, LYNN MORLEY",RYDER SYSTEM INC,0,2841,17,CINCINNATI,OH,7513,312,MIAMI,FL,0
PROCTER & GAMBLE CO,"BEALL, DONALD R.",TIMES MIRROR CO NEW,0,2841,17,CINCINNATI,OH,2711,446,LOS ANGELES,CA,0
PROCTER & GAMBLE CO,"MARTIN, LYNN MORLEY",TRW INC,0,2841,17,CINCINNATI,OH,3714,142,CLEVELAND,OH,0
PROCTER & GAMBLE CO,"GORMAN, JOSEPH T.",TRW INC,1,2841,17,CINCINNATI,OH,3714,142,CLEVELAND,OH,0
PROCTER & GAMBLE CO,"LEE, CHARLES R.",UNITED TECHNOLOGIES CORP,0,2841,17,CINCINNATI,OH,3724,43,HARTFORD,CT,0
PROCTER & GAMBLE CO,"WHITMAN, MARINA V. N.",UNOCAL CORP,0,2841,17,CINCINNATI,OH,2911,304,EL SEGUNDO,CA,0
PROCTER & GAMBLE CO,"LEE, CHARLES R.",USX CORP,0,2841,17,CINCINNATI,OH,2911,47,PITTSBURGH,PA,0
PROCTER & GAMBLE CO,"PEPPER, JOHN E.",XEROX CORP,0,2841,17,CINCINNATI,OH,3861,63,STAMFORD,CT,1
PROGRESSIVE CORP,"HARDIS, STEPHEN R.",AMERICAN GREETINGS CORP,0,6331,305,MAYFIELD VILLAGE,OH,2771,607,CLEVELAND,OH,0
PROGRESSIVE CORP,"HILL, JANET",DEAN FOODS CO,0,6331,305,MAYFIELD VILLAGE,OH,2026,449,FRANKLIN PARK,IL,0
PROGRESSIVE CORP,"HARDIS, STEPHEN R.",EATON CORP,1,6331,305,MAYFIELD VILLAGE,OH,3625,250,CLEVELAND,OH,0
PROGRESSIVE CORP,"SHACKELFORD, DONALD B.",FIFTH THIRD BANCORP,1,6331,305,MAYFIELD VILLAGE,OH,6712,523,CINCINNATI,OH,0
PROGRESSIVE CORP,"DAVIS, CHARLES A.",HEILIG MEYERS CO,0,6331,305,MAYFIELD VILLAGE,OH,5712,563,RICHMOND,VA,0
PROGRESSIVE CORP,"HARDIS, STEPHEN R.",KEYCORP OHIO,0,6331,305,MAYFIELD VILLAGE,OH,6712,238,CLEVELAND,OH,0
PROGRESSIVE CORP,"HARDIS, STEPHEN R.",LEXMARK INTERNATIONAL GROUP IN,0,6331,305,MAYFIELD VILLAGE,OH,3577,486,LEXINGTON,KY,0
PROGRESSIVE CORP,"AMES, B. CHARLES",LEXMARK INTERNATIONAL GROUP IN,0,6331,305,MAYFIELD VILLAGE,OH,3577,486,LEXINGTON,KY,0
