Company name,Director name,Title1,Age,Salary,Boards,HQ city,HQ state
TEXTRON INC,"SISCO, JEAN HEAD",DIR,73,0,2,PROVIDENCE,RI
TEXTRON INC,"WALKER, MARTIN D.",NA,66,0,7,PROVIDENCE,RI
TEXTRON INC,"WHEELER, THOMAS B.",DIR,62,0,2,PROVIDENCE,RI
THERMO ELECTRON CORP,"ALBERTINE, JOHN M.",DIR,54,.,1,WALTHAM,MA
THERMO ELECTRON CORP,"CRISP, PETER O.",DIR,66,.,2,WALTHAM,MA
THERMO ELECTRON CORP,"GYFTOPOULOS, ELIAS P.",DIR,71,.,1,WALTHAM,MA
THERMO ELECTRON CORP,"HATSOPOULOS, GEORGE N.",CTB,72,.,1,WALTHAM,MA
THERMO ELECTRON CORP,"HATSOPOULOS, JOHN N.",VCB,64,.,1,WALTHAM,MA
THERMO ELECTRON CORP,"JUNGERS, FRANCIS",DIR,72,.,2,WALTHAM,MA
THERMO ELECTRON CORP,"MCCABE, ROBERT A.",DIR,64,.,1,WALTHAM,MA
THERMO ELECTRON CORP,"NOBLE, DONALD E.",DIR,84,.,1,WALTHAM,MA
THERMO ELECTRON CORP,"O'LEARY, ROBERT W.",DIR,55,.,1,WALTHAM,MA
THERMO ELECTRON CORP,"OLAYAN, HUTHAM S.",DIR,45,.,1,WALTHAM,MA
THERMO ELECTRON CORP,"SYRON, RICHARD F.",PRZ,55,.,1,WALTHAM,MA
THERMO ELECTRON CORP,"WELLINGTON, ROGER D.",DIR,72,.,1,WALTHAM,MA
THOMAS & BETTS CORP,"DREW, ERNEST H.",NA,61,0,4,MEMPHIS,TN
THOMAS & BETTS CORP,"DUNNIGAN, T. KEVIN",CTB,61,1.32E+07,2,MEMPHIS,TN
THOMAS & BETTS CORP,"HAUSWALD, JEANANNE K.",NA,54,0,1,MEMPHIS,TN
THOMAS & BETTS CORP,"KALICH, RONALD B., SR.",NA,51,0,1,MEMPHIS,TN
THOMAS & BETTS CORP,"KENKEL, ROBERT A.",NA,64,0,1,MEMPHIS,TN
THOMAS & BETTS CORP,"MASTERSON, KENNETH R.",NA,55,0,1,MEMPHIS,TN
THOMAS & BETTS CORP,"MCDERMOTT, THOMAS C.",NA,62,0,2,MEMPHIS,TN
THOMAS & BETTS CORP,"MOORE, CLYDE R.",CEO,45,1819993,2,MEMPHIS,TN
THOMAS & BETTS CORP,"RICHARD, JEAN-PAUL",NA,56,0,1,MEMPHIS,TN
THOMAS & BETTS CORP,"STEAD, JERRE L.",NA,56,0,3,MEMPHIS,TN
THOMAS & BETTS CORP,"WALTRIP, WILLIAM H.",NA,61,0,2,MEMPHIS,TN
TIFFANY & CO,"BRAVO, ROSE MARIE",DIR,48,0,1,NEW YORK,NY
TIFFANY & CO,"CHANEY, WILLIAM R.",CTB,66,1599285,2,NEW YORK,NY
TIFFANY & CO,"HAYES, SAMUEL L., III",DIR,64,0,1,NEW YORK,NY
TIFFANY & CO,"KOWALSKI, MICHAEL J.",COO,47,872033,1,NEW YORK,NY
TIFFANY & CO,"MARQUIS, CHARLES K.",DIR,56,0,1,NEW YORK,NY
TIFFANY & CO,"QUINN, JAMES E.",VCB,47,689813,1,NEW YORK,NY
TIFFANY & CO,"SHUTZER, WILLIAM A.",DIR,52,0,1,NEW YORK,NY
TIFFANY & CO,"STUTZ, GERALDINE",DIR,70,0,2,NEW YORK,NY
TIME WARNER INC NEW,"ADELSON, MERV L.",DIR,69,0,1,NEW YORK,NY
TIME WARNER INC NEW,"BACOT, J. CARTER",DIR,66,0,3,NEW YORK,NY
TIME WARNER INC NEW,"BOLLENBACH, STEPHEN F.",DIR,56,0,3,NEW YORK,NY
TIME WARNER INC NEW,"DANFORTH, JOHN C.",DIR,62,0,2,NEW YORK,NY
TIME WARNER INC NEW,"GREENOUGH, BEVERLY SILLS",DIR,69,0,2,NEW YORK,NY
TIME WARNER INC NEW,"GREENWALD, GERALD",DIR,63,0,2,NEW YORK,NY
TIME WARNER INC NEW,"HILLS, CARLA ANDERSON",DIR,65,0,4,NEW YORK,NY
TIME WARNER INC NEW,"LEVIN, GERALD H.",CTB,59,9584746,1,NEW YORK,NY
TIME WARNER INC NEW,"MARK, REUBEN",DIR,60,0,3,NEW YORK,NY
TIME WARNER INC NEW,"MILES, MICHAEL A.",DIR,59,0,5,NEW YORK,NY
TIME WARNER INC NEW,"PARSONS, RICHARD D.",PRZ,50,4421557,3,NEW YORK,NY
TIME WARNER INC NEW,"TURNER, R. E.",VCB,60,7337339,1,NEW YORK,NY
TIME WARNER INC NEW,"VINCENT, FRANCIS T., JR.",DIR,60,0,2,NEW YORK,NY
TIMES MIRROR CO NEW,"BABCOCK, GWENDOLYN GARLAND",DIR,63,0,1,LOS ANGELES,CA
TIMES MIRROR CO NEW,"BEALL, DONALD R.",NA,60,0,4,LOS ANGELES,CA
TIMES MIRROR CO NEW,"BRYSON, JOHN E.",DIR,55,0,3,LOS ANGELES,CA
TIMES MIRROR CO NEW,"CHANDLER, BRUCE",DIR,62,0,1,LOS ANGELES,CA
TIMES MIRROR CO NEW,"FRYE, CLAYTON W.",DIR,68,0,1,LOS ANGELES,CA
TIMES MIRROR CO NEW,"GOODAN, ROGER",DIR,53,0,1,LOS ANGELES,CA
TIMES MIRROR CO NEW,"GOULD LEPORE, DAWN",NA,45,0,1,LOS ANGELES,CA
TIMES MIRROR CO NEW,"LANSING, SHERRY",NA,54,0,1,LOS ANGELES,CA
TIMES MIRROR CO NEW,"OSBORNE, ALFRED E.",DIR,54,0,3,LOS ANGELES,CA
TIMES MIRROR CO NEW,"SCHULT, ROBERT",NA,49,0,1,LOS ANGELES,CA
TIMES MIRROR CO NEW,"STINEHART, WILLIAM JR, ESQ",DIR,55,0,1,LOS ANGELES,CA
TIMES MIRROR CO NEW,"WILLES, MARK H.",CTB,57,3445678,2,LOS ANGELES,CA
TIMES MIRROR CO NEW,"WILLIAMSON, WARREN B.",NA,70,0,1,LOS ANGELES,CA
TIMES MIRROR CO NEW,"ZAPANTA, EDWARD",DIR,60,0,2,LOS ANGELES,CA
TIMKEN CO,"GAULT, STANLEY C.",DIR,73,0,4,CANTON,OH
TIMKEN CO,"LA FORCE, JAMES CLAYBURN, JR.",NA,70,0,3,CANTON,OH
TIMKEN CO,"LUKE, JOHN A., JR.",NA,50,0,3,CANTON,OH
TIMKEN CO,"MAHONEY, ROBERT W.",NA,62,0,3,CANTON,OH
TIMKEN CO,"PRECOURT, JAY A.",NA,61,0,2,CANTON,OH
TIMKEN CO,"TIMKEN, JOHN M., JR.",DIR,47,0,1,CANTON,OH
TIMKEN CO,"TIMKEN, WARD J.",VPR,56,0,1,CANTON,OH
TIMKEN CO,"TIMKEN, WILLIAM R., JR.",CTB,60,0,2,CANTON,OH
TIMKEN CO,"TOOT, JOSEPH F., JR.",NA,63,1803803,2,CANTON,OH
TIMKEN CO,"WALKER, MARTIN D.",DIR,66,0,7,CANTON,OH
TIMKEN CO,"WEST, CHARLES H.",DIR,64,0,1,CANTON,OH
TIMKEN CO,"WHITEHOUSE, ALTON W.",DIR,71,0,1,CANTON,OH
TJX COS INC,"CAMMARATA, BERNARD",CTB,59,4939067,1,FRAMINGHAM,MA
TJX COS INC,"DAVIS, PHYLLIS BURKE",(PR,67,0,3,FRAMINGHAM,MA
TJX COS INC,"ENGLISH, EDMOND",PRZ,46,649271,1,FRAMINGHAM,MA
TJX COS INC,"HIGHTOWER, DENNIS F.",DIR,57,0,3,FRAMINGHAM,MA
TJX COS INC,"LESSER, RICHARD G.",EVP,64,2877518,2,FRAMINGHAM,MA
TJX COS INC,"LOEWY, ARTHUR F.",DIR,70,0,2,FRAMINGHAM,MA
TJX COS INC,"NELSON, JOHN M.",DIR,67,0,1,FRAMINGHAM,MA
TJX COS INC,"O'BRIEN, JOHN FRANCIS",(PR,56,0,2,FRAMINGHAM,MA
TJX COS INC,"SHAPIRO, ROBERT F.",DIR,64,0,1,FRAMINGHAM,MA
TJX COS INC,"SHIRE, WILLOW B.",DIR,51,0,1,FRAMINGHAM,MA
TJX COS INC,"WILEY, FLETCHER H.",DIR,56,0,1,FRAMINGHAM,MA
TOLL BROTHERS INC,"BARZILAY, ZVI",PRZ,52,908661,1,HUNTINGDON VALLEY,PA
TOLL BROTHERS INC,"BLANK, ROBERT S.",DIR,58,0,1,HUNTINGDON VALLEY,PA
TOLL BROTHERS INC,"BRAEMER, RICHARD J.",DIR,57,0,1,HUNTINGDON VALLEY,PA
TOLL BROTHERS INC,"HILLAS, ROGER S.",DIR,71,0,1,HUNTINGDON VALLEY,PA
TOLL BROTHERS INC,"MARBACH, CARL B.",DIR,57,0,1,HUNTINGDON VALLEY,PA
TOLL BROTHERS INC,"RASSMAN, JOEL H.",SVP,53,701929,1,HUNTINGDON VALLEY,PA
TOLL BROTHERS INC,"SHAPIRO, PAUL E.",DIR,57,0,1,HUNTINGDON VALLEY,PA
TOLL BROTHERS INC,"TOLL, BRUCE E.",VCB,55,2697764,1,HUNTINGDON VALLEY,PA
TOLL BROTHERS INC,"TOLL, ROBERT I.",CTB,58,3458289,1,HUNTINGDON VALLEY,PA
TORCHMARK CORP,"BOREN, DAVID L.",DIR,58,0,4,BIRMINGHAM,AL
TORCHMARK CORP,"FARLEY, JOSEPH M.",DIR,71,0,1,BIRMINGHAM,AL
TORCHMARK CORP,"HAGOPIAN, LOUIS T.",DIR,73,0,1,BIRMINGHAM,AL
TORCHMARK CORP,"HUDSON, C. B.",CTB,53,805772,1,BIRMINGHAM,AL
TORCHMARK CORP,"LANIER, JOSEPH L., JR.",DIR,67,0,4,BIRMINGHAM,AL
TORCHMARK CORP,"MCANDREW, MARK S.",SBO,45,2367300,1,BIRMINGHAM,AL
TORCHMARK CORP,"MCCORMICK, HAROLD T.",DIR,70,0,1,BIRMINGHAM,AL
TORCHMARK CORP,"RECORDS, GEORGE J.",DIR,64,0,1,BIRMINGHAM,AL
TORCHMARK CORP,"RICHEY, R. K.",DIR,72,625780,1,BIRMINGHAM,AL
TOSCO CORP,"ALLEN, JEFFERSON F.",PRZ,53,2849227,1,STAMFORD,CT
TOSCO CORP,"BUDD, WAYNE A.",DIR,57,0,2,STAMFORD,CT
TOSCO CORP,"DE BARROS, PATRICK M.",DIR,54,0,1,STAMFORD,CT
TOSCO CORP,"FLOURNOY, HOUSTON IRVINE",DIR,69,0,2,STAMFORD,CT
TOSCO CORP,"HAJIM, EDMUND A.",DIR,62,0,1,STAMFORD,CT
TOSCO CORP,"INGRASSIA, JOSEPH P.",DIR,74,0,1,STAMFORD,CT
TOSCO CORP,"LUELLEN, CHARLES J.",DIR,69,0,1,STAMFORD,CT
TOSCO CORP,"MALMIVIRTA, EIJA",DIR,58,0,1,STAMFORD,CT
TOSCO CORP,"MULVOY, MARK R.",DIR,57,0,1,STAMFORD,CT
TOSCO CORP,"O'MALLEY, THOMAS D.",CTB,57,5126105,1,STAMFORD,CT
TOTAL RENAL CARE HOLDINGS INC,"ANDERSONS, MARIS",DIR,61,.,1,TORRANCE,CA
TOTAL RENAL CARE HOLDINGS INC,"CHALTIEL, VICTOR M. G.",CTB,56,.,1,TORRANCE,CA
TOTAL RENAL CARE HOLDINGS INC,"GRAUER, PETER T.",DIR,52,.,1,TORRANCE,CA
TOTAL RENAL CARE HOLDINGS INC,"HERZLINGER, REGINA E.",DIR,54,.,5,TORRANCE,CA
TOTAL RENAL CARE HOLDINGS INC,"MASSRY, SHAUL G.",DIR,67,.,1,TORRANCE,CA
TOWER AUTOMOTIVE INC,"CAMPBELL, DUGALD K.",CEO,52,983700,1,MINNEAPOLIS,MN
TOWER AUTOMOTIVE INC,"CLARK, KIM B.",NA,49,0,3,MINNEAPOLIS,MN
TOWER AUTOMOTIVE INC,"JOHNSON, S. A.",CTB,58,0,1,MINNEAPOLIS,MN
TOWER AUTOMOTIVE INC,"LOUGHREY, F. JOSEPH",NA,49,0,1,MINNEAPOLIS,MN
TOWER AUTOMOTIVE INC,"LOZELLE, JAMES R.",EVP,53,457064,1,MINNEAPOLIS,MN
TOWER AUTOMOTIVE INC,"RUED, SCOTT D.",VPR,42,0,1,MINNEAPOLIS,MN
TOWER AUTOMOTIVE INC,"ZAMBRANO, ENRIQUE",NA,43,0,1,MINNEAPOLIS,MN
TOYS R US INC NEW,"BERNHARD, ROBERT A.",NA,72,0,1,PARAMUS,NJ
TOYS R US INC NEW,"COSTIN, ROANN",NA,46,0,1,PARAMUS,NJ
TOYS R US INC NEW,"GOLDSTEIN, MICHAEL",CTB,57,0,1,PARAMUS,NJ
TOYS R US INC NEW,"HILL, CALVIN",NA,52,0,1,PARAMUS,NJ
TOYS R US INC NEW,"KENNY, SHIRLEY STRUM",NA,64,0,2,PARAMUS,NJ
TOYS R US INC NEW,"LAZARUS, CHARLES",NA,75,0,1,PARAMUS,NJ
TOYS R US INC NEW,"MATTHEWS, NORMAN STUART",NA,66,0,2,PARAMUS,NJ
TOYS R US INC NEW,"MOORE, HOWARD W.",NA,68,0,1,PARAMUS,NJ
TOYS R US INC NEW,"NAKASONE, ROBERT C.",CEO,51,0,2,PARAMUS,NJ
TOYS R US INC NEW,"NEWMAN, ARTHUR B.",NA,55,0,1,PARAMUS,NJ
TRANS WORLD AIRLINES INC,"BACHMANN, JOHN W.",NA,60,0,1,ST LOUIS,MO
TRANS WORLD AIRLINES INC,"COMPTON, WILLIAM F.",PRZ,51,249209,1,ST LOUIS,MO
TRANS WORLD AIRLINES INC,"CONESE, EUGENE P.",NA,69,0,1,ST LOUIS,MO
TRANS WORLD AIRLINES INC,"COOPER, SHERRY L.",DIR,47,0,1,ST LOUIS,MO
TRANS WORLD AIRLINES INC,"GITNER, GERALD L.",CTB,54,672841,1,ST LOUIS,MO
TRANS WORLD AIRLINES INC,"HOUSE, EDGAR M.",DIR,66,0,1,ST LOUIS,MO
TRANS WORLD AIRLINES INC,"JACOBSEN, THOMAS H.",NA,59,0,2,ST LOUIS,MO
TRANS WORLD AIRLINES INC,"KAPLAN, MYRON",NA,54,0,1,ST LOUIS,MO
TRANS WORLD AIRLINES INC,"KENNEDY, D M",NA,60,0,1,ST LOUIS,MO
TRANS WORLD AIRLINES INC,"MCPEAK, MERRILL A.",NA,63,0,2,ST LOUIS,MO
TRANS WORLD AIRLINES INC,"MEAGHER, THOMAS F.",NA,68,0,1,ST LOUIS,MO
TRANS WORLD AIRLINES INC,"O DRISCOLL, WILLIAM",DIR,70,0,1,ST LOUIS,MO
TRANS WORLD AIRLINES INC,"PASTORE, ROBERT A.",DIR,56,0,1,ST LOUIS,MO
TRANS WORLD AIRLINES INC,"REDDINGTON, G. JOSEPH",NA,57,0,1,ST LOUIS,MO
TRANS WORLD AIRLINES INC,"TOUHILL, BLANCHE M.",NA,67,0,1,ST LOUIS,MO
TRANSMONTAIGNE INC,"DENISON, THOMAS R.",DIR,37,.,1,DENVER,CO
TRANSMONTAIGNE INC,"DIETLER, CORTLANDT S.",CTB,76,.,1,DENVER,CO
TRANSMONTAIGNE INC,"GATHRIGHT, RICHARD E.",PRZ,44,.,1,DENVER,CO
TRANSMONTAIGNE INC,"HILL, JOHN A.",DIR,56,.,1,DENVER,CO
TRANSMONTAIGNE INC,"LAWRENCE, BRYAN H.",DIR,56,.,1,DENVER,CO
TRANSMONTAIGNE INC,"LOGAN, HAROLD R., JR.",DIR,53,.,1,DENVER,CO
TRANSMONTAIGNE INC,"MORGENS, EDWIN H.",DIR,57,.,1,DENVER,CO
TRIBUNE CO,"DOWDLE, JAMES C.",EVP,65,1203623,1,CHICAGO,IL
TRIBUNE CO,"HERNANDEZ, DIEGO E.",DIR,64,0,1,CHICAGO,IL
TRIBUNE CO,"LA BLANC, ROBERT E.",DIR,65,0,2,CHICAGO,IL
TRIBUNE CO,"MADIGAN, JOHN W.",CTB,61,1773216,1,CHICAGO,IL
TRIBUNE CO,"MAYNARD, NANCY HICKS",DIR,52,0,1,CHICAGO,IL
TRIBUNE CO,"MCKENNA, ANDREW J.",DIR,69,0,5,CHICAGO,IL
TRIBUNE CO,"MILLER, KRISTIE",DIR,54,0,1,CHICAGO,IL
TRIBUNE CO,"O'CONNOR, JAMES J.",DIR,62,0,3,CHICAGO,IL
TRIBUNE CO,"RUMSFELD, DONALD H.",DIR,66,0,2,CHICAGO,IL
TRIBUNE CO,"RYAN, PATRICK G.",DIR,61,0,3,CHICAGO,IL
TRIBUNE CO,"TAFT, DUDLEY S.",DIR,58,0,3,CHICAGO,IL
TRIBUNE CO,"WEBER, ARNOLD R.",DIR,69,0,5,CHICAGO,IL
TRICON GLOBAL RESTAURANTS INC,"DANIEL, D. RONALD",DIR,69,0,1,LOUISVILLE,KY
TRICON GLOBAL RESTAURANTS INC,"DIMON, JAMES",DIR,43,0,1,LOUISVILLE,KY
TRICON GLOBAL RESTAURANTS INC,"FERRAGAMO, MASSIMO",DIR,41,0,1,LOUISVILLE,KY
TRICON GLOBAL RESTAURANTS INC,"HOLLAND, ROBERT, JR.",DIR,57,0,5,LOUISVILLE,KY
TRICON GLOBAL RESTAURANTS INC,"KOHL, SIDNEY",DIR,68,0,1,LOUISVILLE,KY
TRICON GLOBAL RESTAURANTS INC,"LANGONE, KENNETH G.",DIR,63,0,4,LOUISVILLE,KY
TRICON GLOBAL RESTAURANTS INC,"NOVAK, DAVID C.",VCB,46,3452556,1,LOUISVILLE,KY
TRICON GLOBAL RESTAURANTS INC,"PEARSON, ANDRALL E.",CTB,73,3840320,2,LOUISVILLE,KY
TRICON GLOBAL RESTAURANTS INC,"TRUJILLO, JACKIE",DIR,63,0,1,LOUISVILLE,KY
TRICON GLOBAL RESTAURANTS INC,"ULRICH, ROBERT J.",DIR,55,0,2,LOUISVILLE,KY
TRICON GLOBAL RESTAURANTS INC,"WAGNER, JEANETTE S.",DIR,69,0,2,LOUISVILLE,KY
TRICON GLOBAL RESTAURANTS INC,"WEINBERG, JOHN L.",DIR,74,0,2,LOUISVILLE,KY
TRIGON HEALTHCARE INC,"ANDREWS, HUNTER B.",DIR,77,0,1,RICHMOND,VA
TRIGON HEALTHCARE INC,"BAKER, LENOX D., JR.",DIR,57,0,1,RICHMOND,VA
TRIGON HEALTHCARE INC,"CANDLER, JAMES K.",NA,63,0,1,RICHMOND,VA
TRIGON HEALTHCARE INC,"DAVIS, NORWOOD H., JR.",CTB,59,0,2,RICHMOND,VA
TRIGON HEALTHCARE INC,"FREEMAN, ROBERT M.",NA,57,0,1,RICHMOND,VA
TRIGON HEALTHCARE INC,"HARVEY, WILLIAM R.",DIR,58,0,2,RICHMOND,VA
TRIGON HEALTHCARE INC,"JOBSON, GARY A.",DIR,48,0,1,RICHMOND,VA
TRIGON HEALTHCARE INC,"NOLAN, DONALD B., MD",DIR,59,0,1,RICHMOND,VA
TRIGON HEALTHCARE INC,"POWELL, WILLIAM NICK",DIR,55,0,1,RICHMOND,VA
TRIGON HEALTHCARE INC,"QUARLES, J. CARSON",DIR,62,0,1,RICHMOND,VA
TRIGON HEALTHCARE INC,"SMITH, R. GORDON",DIR,60,0,1,RICHMOND,VA
TRIGON HEALTHCARE INC,"SNEAD, THOMAS G., JR.",SBO,45,456153,1,RICHMOND,VA
TRIGON HEALTHCARE INC,"STALLARD, HUBERT R.",DIR,62,0,2,RICHMOND,VA
TRIGON HEALTHCARE INC,"WARD, JACKIE M.",NA,60,0,5,RICHMOND,VA
TRIGON HEALTHCARE INC,"WILLIAMSON, STIRLING L., JR.",NA,63,0,1,RICHMOND,VA
TRINITY INDUSTRIES INC,"ADAMS, JOHN L.",DIR,53,0,1,DALLAS,TX
TRINITY INDUSTRIES INC,"BIEGLER, DAVID W.",DIR,51,0,1,DALLAS,TX
TRINITY INDUSTRIES INC,"GALT, BARRY J.",DIR,64,0,1,DALLAS,TX
TRINITY INDUSTRIES INC,"GRUM, CLIFFORD J.",DIR,63,0,3,DALLAS,TX
TRINITY INDUSTRIES INC,"GUERIN, DEAN P.",DIR,76,0,1,DALLAS,TX
TRINITY INDUSTRIES INC,"HAY, JESS THOMAS",DIR,67,0,4,DALLAS,TX
TRINITY INDUSTRIES INC,"HOFFMAN, EDMUND M.",DIR,76,0,1,DALLAS,TX
TRINITY INDUSTRIES INC,"NATALICIO, DIANA",DIR,58,0,1,DALLAS,TX
TRINITY INDUSTRIES INC,"WALLACE, TIMOTHY R.",PRZ,44,1203647,2,DALLAS,TX
TRINITY INDUSTRIES INC,"WALLACE, W. RAY",CTB,75,4047909,1,DALLAS,TX
TRUE NORTH COMMUNICATIONS INC,"BELL, DAVID A.",CTB,55,1672887,1,CHICAGO,IL
TRUE NORTH COMMUNICATIONS INC,"BESS, RONALD W.",SBO,52,0,1,CHICAGO,IL
TRUE NORTH COMMUNICATIONS INC,"CALIFANO, JOSEPH A., JR.",NA,67,0,4,CHICAGO,IL
TRUE NORTH COMMUNICATIONS INC,"ELLIMAN, DONALD M., JR.",NA,54,0,1,CHICAGO,IL
TRUE NORTH COMMUNICATIONS INC,"GREENIAUS, H. JOHN",NA,54,0,2,CHICAGO,IL
TRUE NORTH COMMUNICATIONS INC,"KELMENSON, LEO ARTHUR",SBO,72,0,1,CHICAGO,IL
TRUE NORTH COMMUNICATIONS INC,"MURPHY, MICHAEL E.",NA,62,0,4,CHICAGO,IL
TRUE NORTH COMMUNICATIONS INC,"PEEBLER, CHARLES D.",PRZ,62,2028319,1,CHICAGO,IL
TRUE NORTH COMMUNICATIONS INC,"RYAN, J. BRENDAN",SBO,56,0,1,CHICAGO,IL
TRUE NORTH COMMUNICATIONS INC,"SEELEY, DONALD LEWIS",CFO,55,0,1,CHICAGO,IL
TRUE NORTH COMMUNICATIONS INC,"SEYMANN, MARILYN R.",NA,56,0,2,CHICAGO,IL
TRUE NORTH COMMUNICATIONS INC,"VEHSLAGE, STEPHEN T.",NA,59,0,1,CHICAGO,IL
TRUMP HOTELS & CASINO RESORTS,"ASKINS, WALLACE B.",DIR,67,.,1,ATLANTIC CITY,NJ
TRUMP HOTELS & CASINO RESORTS,"RIBIS, NICHOLAS L.",PRZ,53,.,1,ATLANTIC CITY,NJ
TRUMP HOTELS & CASINO RESORTS,"RYAN, PETER M.",DIR,59,.,1,ATLANTIC CITY,NJ
TRUMP HOTELS & CASINO RESORTS,"THOMAS, DON M.",DIR,67,.,1,ATLANTIC CITY,NJ
TRUMP HOTELS & CASINO RESORTS,"TRUMP, DONALD J.",CTB,52,.,1,ATLANTIC CITY,NJ
TRW INC,"ARMACOST, MICHAEL H.",DIR,61,0,3,CLEVELAND,OH
TRW INC,"FELDSTEIN, MARTIN S.",NA,59,0,4,CLEVELAND,OH
TRW INC,"GATES, ROBERT M.",NA,55,0,2,CLEVELAND,OH
TRW INC,"GORMAN, JOSEPH T.",CTB,61,3054064,3,CLEVELAND,OH
TRW INC,"HEILMEIER, GEORGE H.",DIR,62,0,3,CLEVELAND,OH
TRW INC,"HORN, KAREN N.",DIR,55,0,2,CLEVELAND,OH
TRW INC,"JONES, E. BRADLEY",NA,71,0,3,CLEVELAND,OH
TRW INC,"KISER, WILLIAM S.",DIR,71,0,1,CLEVELAND,OH
TRW INC,"LEWIS, DAVID BAKER",NA,54,0,2,CLEVELAND,OH
TRW INC,"MARTIN, LYNN MORLEY",DIR,59,0,5,CLEVELAND,OH
TRW INC,"ONG, JOHN D.",DIR,65,0,5,CLEVELAND,OH
TRW INC,"POGUE, RICHARD W.",DIR,70,0,3,CLEVELAND,OH
TURNER CORP,"BAUMAN-STEINER, HEINRICH",DIR,57,0,1,NEW YORK,NY
TURNER CORP,"EHLERS, WALTER G.",DIR,66,0,1,NEW YORK,NY
TURNER CORP,"FEE, ROBERT E.",PRZ,62,780151,1,NEW YORK,NY
TURNER CORP,"FIEGER, A. GARY",DIR,71,0,1,NEW YORK,NY
TURNER CORP,"GRAVETTE, ELLIS T., JR.",CTB,73,2127313,1,NEW YORK,NY
TURNER CORP,"LEPPERT, THOMAS C.",DIR,44,0,1,NEW YORK,NY
TURNER CORP,"LOMO, LEIF",DIR,69,0,1,NEW YORK,NY
TURNER CORP,"MOORE, CHARLES H., JR.",DIR,69,0,2,NEW YORK,NY
TURNER CORP,"PARMELEE, HAROLD J.",DPR,61,655374,1,NEW YORK,NY
TURNER CORP,"RECORDS, G. JEFFREY, JR.",DIR,39,0,1,NEW YORK,NY
TURNER CORP,"STEINER, PETER K.",DIR,53,0,1,NEW YORK,NY
TURNER CORP,"WALKER, GORDON A.",DIR,71,0,1,NEW YORK,NY
TURNER CORP,"WHITNEY, JOHN O.",DIR,71,0,1,NEW YORK,NY
TYSON FOODS INC,"BRITT, WAYNE",CEO,49,567777,1,SPRINGDALE,AR
TYSON FOODS INC,"CASSADY, NEELY E.",DIR,70,0,1,SPRINGDALE,AR
TYSON FOODS INC,"HACKLEY, LLOYD V.",DIR,57,0,1,SPRINGDALE,AR
TYSON FOODS INC,"JOHNSTON, GERALD M.",DIR,56,0,1,SPRINGDALE,AR
TYSON FOODS INC,"KEEVER, JIM D.",DIR,46,0,1,SPRINGDALE,AR
TYSON FOODS INC,"MASSEY, SHELBY D.",DIR,65,0,1,SPRINGDALE,AR
TYSON FOODS INC,"STARR, JOE F.",DIR,65,0,1,SPRINGDALE,AR
TYSON FOODS INC,"TOLLETT, LELAND E.",DIR,61,1320165,1,SPRINGDALE,AR
TYSON FOODS INC,"TYSON, BARBARA",VPR,49,0,1,SPRINGDALE,AR
TYSON FOODS INC,"TYSON, DON",SEN,68,1294975,1,SPRINGDALE,AR
TYSON FOODS INC,"TYSON, JOHN H.",CTB,45,0,1,SPRINGDALE,AR
TYSON FOODS INC,"VORSANGER, FRED S.",DIR,70,0,1,SPRINGDALE,AR
TYSON FOODS INC,"WRAY, DONALD E.",PRZ,61,681219,1,SPRINGDALE,AR
U S BANCORP DE,"AHLERS, LINDA LOUISE",SBO,48,0,1,MINNEAPOLIS,MN
U S BANCORP DE,"BETTIS, HARRY L.",DIR,64,0,1,MINNEAPOLIS,MN
U S BANCORP DE,"COLLINS, ARTHUR D., JR.",DIR,51,0,2,MINNEAPOLIS,MN
U S BANCORP DE,"COORS, PETER H.",DIR,52,0,1,MINNEAPOLIS,MN
U S BANCORP DE,"DRYDEN, ROBERT L.",DIR,65,0,2,MINNEAPOLIS,MN
U S BANCORP DE,"GREEN, JOSHUA III",DIR,62,0,2,MINNEAPOLIS,MN
U S BANCORP DE,"GRUNDHOFER, JOHN F.",CTB,60,2510674,1,MINNEAPOLIS,MN
U S BANCORP DE,"JOHNSON, DELBERT W.",DIR,60,0,2,MINNEAPOLIS,MN
U S BANCORP DE,"JOHNSON, JOEL W.",DIR,55,0,3,MINNEAPOLIS,MN
U S BANCORP DE,"LEVIN, JERRY W.",DIR,54,0,4,MINNEAPOLIS,MN
U S BANCORP DE,"PHILLIPS, EDWARD J.",DIR,54,0,1,MINNEAPOLIS,MN
U S BANCORP DE,"REDMOND, PAUL A.",DIR,62,0,1,MINNEAPOLIS,MN
U S BANCORP DE,"REITEN, RICHARD G.",DIR,59,0,1,MINNEAPOLIS,MN
U S BANCORP DE,"RICHEY, S. WALTER",DIR,63,0,1,MINNEAPOLIS,MN
U S BANCORP DE,"STALEY, WARREN R.",DIR,56,0,1,MINNEAPOLIS,MN
U S FOODSERVICE,"ABRAMSON, DAVID M.",EVP,0,0,1,COLUMBIA,MD
U S FOODSERVICE,"BOWMAN, MATTHIAS B.",DIR,49,0,1,COLUMBIA,MD
U S FOODSERVICE,"DRABB, MICHAEL J.",DIR,65,0,1,COLUMBIA,MD
U S FOODSERVICE,"FITZGIBBONS, ALBERT J., III",DIR,53,0,3,COLUMBIA,MD
U S FOODSERVICE,"GLASS, ERIC E.",NA,58,0,1,COLUMBIA,MD
U S FOODSERVICE,"HAV, LEWIS III",NA,43,741957,1,COLUMBIA,MD
